ad_id,video_name,media_type,video_url,youtube_url,image_url,duration,impression,heat,platform,download_time,publisher,app_name,area,copywriting_language,title,body,deployment_time,saved_path,file_size
de17ea18153261e5b47fcb1501fc6f70,,youtube_video,https://sp2cdn-idea-global.zingfront.com/sp_opera/8de04eca860d8d132145175dc6705229.mp4,https://www.youtube.com/watch?v=zeI2QCWJuuM,https://sp2cdn-idea-global.zingfront.com/sp_opera/5cfa4d3051737c07834f1406431811b4.jpg,30,4515,51,youtube,,youtube,IPTV Player - Smart Live TV,UNKNOWN,,,,,,0
ec6cface2f7fd54b57aa6481fb626f09,,youtube_video,https://sp2cdn-idea-global.zingfront.com/sp_opera/5d1d1d118c5a3ddaf228ef1e546273dc.mp4,https://www.youtube.com/watch?v=fctUTlGDgnU,https://sp2cdn-idea-global.zingfront.com/sp_opera/b578f7c8056b828e40d67a9824c7b3ef.jpg,10,14313,64,youtube,,youtube,IPTV Player - Smart Live TV,UNKNOWN,,,,,,0
e5f11e1c13bfd81d334acd97cadcc450,,youtube_video,https://sp2cdn-idea-global.zingfront.com/sp_opera/6916479cb7a5e90a4df7eae4f52da576.mp4,https://www.youtube.com/watch?v=JVmHuI9RkGM,https://sp2cdn-idea-global.zingfront.com/sp_opera/a80087e492cc025b9dc6264a52093090.jpg,7,265116,189,youtube,,youtube,IPTV Player - Smart Live TV,UNKNOWN,,,,,,0
800ecbcce55b985aeed73ebe838dee1d,,youtube_video,https://sp2cdn-idea-global.zingfront.com/sp_opera/ff17944b55368ed1aeece16cc364a6ff.mp4,https://www.youtube.com/watch?v=YaIdv7M8GG,https://sp2cdn-idea-global.zingfront.com/sp_opera/bf37a58b782f82003dc4b4c11bde3be2.jpg,30,13546,65,youtube,,youtube,IPTV Player - Smart Live TV,UNKNOWN,,,"Watch Xtream - Live playlist & channels sports, news, movie and more contents",,,0
dc55c962adecc5ee1ba8bee55233755a,,youtube_video,https://sp2cdn-idea-global.zingfront.com/sp_opera/a389e51123c87a538b8273769df7062e.mp4,https://www.youtube.com/watch?v=B_q4-OhJIc4,https://sp2cdn-idea-global.zingfront.com/sp_opera/8e446d249d860d0eb50a1bb9415e3499.jpg,27,288,58,youtube,,youtube,IPTV Player - Smart Live TV,UNKNOWN,,,,,,0
a47118d3f8295808882bc45f6526841f,,youtube_video,https://sp2cdn-idea-global.zingfront.com/sp_opera/c68a37889212222653b6117079e438c6.mp4,https://www.youtube.com/watch?v=plrDhjFJkHk,https://sp2cdn-idea-global.zingfront.com/sp_opera/9d434c6e4b7504320a4286f30b4966e1.jpg,6,89651,999,youtube,,youtube,IPTV Player - Smart Live TV,UNKNOWN,,,"Watch Xtream - Live playlist & channels sports, news, movie and more contents",,,0
c16c067afe7e0695adbcf87f5b7b91a4,,youtube_video,,https://www.youtube.com/watch?v=SZs2rR29vMs,https://sp2cdn-idea-global.zingfront.com/sp_opera/23badb0267a8a3c07f8e9eeea792ec78.jpg,0,86066,999,youtube,,youtube,IPTV Player - Smart Live TV,UNKNOWN,,,,,,0
cb79e161116b54576696bf35fa4fb2ce,,youtube_video,https://sp2cdn-idea-global.zingfront.com/sp_opera/715c5eea68260ed0d2b835aff2939caa.mp4,https://www.youtube.com/watch?v=_3887EAWv4,https://sp2cdn-idea-global.zingfront.com/sp_opera/be4c70c652dff7edf033357c15d13d4f.jpg,22,4225,80,youtube,,youtube,IPTV Player - Smart Live TV,UNKNOWN,,,,,,0
32424ccea3ee413f9a2f9c18f9b3e9bb,,youtube_video,,https://www.youtube.com/watch?v=_3887EAWv4s,https://sp2cdn-idea-global.zingfront.com/sp_opera/be4c70c652dff7edf033357c15d13d4f.jpg,0,4225,80,youtube,,youtube,IPTV Player - Smart Live TV,UNKNOWN,,M3U प्लेलिस्ट के जरिए टीवी देखें,"Watch Xtream - Live playlist & channels sports, news, movie and more contents",,,0
7935156612a8b5a8fecb3e931ef67784,,youtube_video,https://sp2cdn-idea-global.zingfront.com/sp_opera/5c8ca276cba6be82cf9a875204a7014b.mp4,https://www.youtube.com/watch?v=SFnC0Po8aeo,https://sp2cdn-idea-global.zingfront.com/sp_opera/704ff05823345b613372c71ea8dd4629.jpg,15,41,56,youtube,,youtube,IPTV Player - Smart Live TV,UNKNOWN,,,,,,0
